,Station1,Station1_Lat,Station1_Lon,Station2,Station2_Lat,Station2_Lon,velocity_period_5.0,velocity_period_6.0
4026,CC.LOO,46.22375,-122.18439,CC.MILD,46.8081,-121.77568,,
4027,XD.MB05,46.620869,-122.281021,XD.MC06,46.552021,-122.157204,,
4028,UW.RVW2,46.152752,-122.74122,UW.YELM,46.94016,-122.59081,2.760787264673311,
4029,XD.MG07,46.352852,-122.031013,XD.MG10,46.344719,-121.658089,2.7252868917141604,
4030,UW.GNW,47.56413,-122.82498,YH.MF85,46.3932,-122.280296,,
4031,CC.STYX,46.963747,-122.080535,UW.GHW,47.041489,-122.273727,,
4032,CC.KAUT,46.730263,-121.857381,UW.ASR2,46.139699,-121.597405,2.8587887949260042,2.9164698412698415
4033,XD.MJ01,46.193741,-122.811256,XD.MK08,46.117378,-122.046066,,
4034,CC.VOIT,46.96636,-121.98328,UW.ASR2,46.139699,-121.597405,,
4035,UW.WPW,46.698639,-121.537338,XD.MB05,46.620869,-122.281021,2.126853947368421,2.2212935675997616
4036,UW.COWS,47.6656,-121.93075,UW.RATT,47.42546,-121.80254,,
4037,CC.HOA,46.24178,-122.19183,CC.SIFT,46.86683,-121.95329,,
4038,UW.GLK,46.557499,-121.610733,XD.MG10,46.344719,-121.658089,,
4039,UW.HSR,46.17428,-122.18065,XD.MK12,46.113701,-121.363876,,
4040,XD.MI07,46.24823,-122.07328,XD.MK08,46.117378,-122.046066,,
4041,UW.STOR,47.188099,-121.9888,XD.MC06,46.552021,-122.157204,2.814009631728045,
4042,UW.GSM,47.20388,-121.796043,XD.MJ09,46.184181,-121.92144,,
4043,CC.CRBN,46.988155,-121.961026,UW.RVW2,46.152752,-122.74122,,
4044,CC.TRON,46.9977,-122.1753,UW.ASR2,46.139699,-121.597405,,
4045,CC.PR01,46.910103,-122.037586,UW.RCM,46.83557,-121.73318,,
4046,CC.COPP,46.79798,-121.82875,CC.VOIT,46.96636,-121.98328,,
4047,CC.TAVI,46.7957,-121.88423,CC.VOIT,46.96636,-121.98328,,
4048,TA.E06A,46.543301,-120.979103,UW.YA2,46.52652,-120.531181,2.294716973415133,2.271289149700599
4049,CC.RUSH,46.90305,-121.94419,UW.ETW,47.60451,-120.33265,1.9397686139747996,2.1864781786941583
4050,UW.STOR,47.188099,-121.9888,UW.VVHS,47.42345,-122.45488,,
4051,CC.OPCH,46.731288,-121.5713,UW.RCS,46.870831,-121.732307,,
4052,UW.LO2,46.750599,-121.809601,XD.MF09,46.389938,-121.861,,
4053,UW.HTW,47.80377,-121.76887,UW.TKEY,47.1786,-122.7715,,
4054,UW.LON,46.750599,-121.809601,XD.MF07,46.425629,-122.002274,2.013445573440644,2.1725727168949773
4055,TA.D04A,47.110901,-122.803497,UW.GRCC,47.31237,-122.180283,,
4056,TA.C05A,47.694698,-121.689499,UW.TBM,47.16985,-120.59918,,
4057,UW.LO2,46.750599,-121.809601,YH.MF72,46.361099,-122.263901,,
4058,XD.MJ01,46.193741,-122.811256,XD.MK11,46.152538,-121.601936,1.906154832214765,2.2910547540983606
4059,UW.ASR,46.15259,-121.60164,UW.TBM,47.16985,-120.59918,2.698166060146576,2.861113715710723
4060,CC.OBSR,46.899719,-121.815331,UW.MORSE,47.68901,-122.51448,,
4061,CC.PANH,46.859032,-121.642592,UW.LTY,47.25451,-120.66636,2.662949324324324,
4062,UW.FL2,46.19622,-122.351486,UW.LACKA,46.85162,-122.48621,,
4063,UW.JUN,46.14706,-122.152428,UW.LO2,46.750599,-121.809601,,
4064,XD.MI07,46.24823,-122.07328,XD.MK11,46.152538,-121.601936,2.660470067264574,
4065,XD.MJ02,46.138771,-122.701202,XD.MJ06,46.167049,-122.26062,,
4066,UW.TBM,47.16985,-120.59918,XD.MJ09,46.184181,-121.92144,,
4067,TA.E06A,46.543301,-120.979103,XU.S060,46.9967,-122.518402,,3.0639601941747574
4068,UW.CINE,46.5566,-122.5673,UW.LACKA,46.85162,-122.48621,2.7732841463414633,2.7642628848346633
4069,CC.JRO,46.27527,-122.21826,XD.MA05,46.754669,-122.226189,2.968679846108316,2.9314508559919434
4070,CC.PR02,46.918303,-122.048695,UW.STAR,46.850849,-121.792953,,
4071,TA.D06A,47.193501,-120.844498,XU.S080,47.004002,-121.988098,,
4072,UW.BDGR,46.85763,-120.29764,UW.MOX,46.577004,-120.299609,,
4073,CC.OPCH,46.731288,-121.5713,UW.ELL,46.909512,-120.567513,,
4074,CC.SIFT,46.86683,-121.95329,CC.SUG,46.215549,-122.176262,1.622726872030149,1.8492118483412323
4075,TA.D04A,47.110901,-122.803497,XU.N090,47.185799,-122.195297,,
4076,UW.TBLMT,47.1731,-120.59827,UW.TKEY,47.1786,-122.7715,2.226939609892912,2.4564029283133677
4077,UW.RVC,46.94408,-121.97419,XD.MD12,46.47694,-121.220673,,
4078,UW.LTY,47.25451,-120.66636,UW.MAPLE,47.29191,-122.67061,,
4079,UW.JUN,46.14706,-122.152428,XD.MF05,46.390369,-122.386757,2.7742426070038912,
4080,CC.WOW,46.78003,-121.8851,UW.SP2,47.55629,-122.249229,,
4081,TA.E04A,46.593399,-122.720398,XU.N070,47.0518,-122.715302,2.060450705671029,2.4260581333333335
4082,XD.MB07,46.623779,-122.042389,XD.MJ03,46.1591,-122.564957,,
4083,UW.WPW,46.698639,-121.537338,XU.N100,47.290901,-121.788101,2.113996261682243,2.333010145784082
4084,CC.USFR,46.215333,-122.232778,UW.BDGR,46.85763,-120.29764,,
4085,CC.LOO,46.22375,-122.18439,CC.RUSH,46.90305,-121.94419,,
4086,CC.COPP,46.79798,-121.82875,UW.TOLE,46.452694,-122.845399,1.9347429356789445,2.25849941902687
4087,CC.ELBE,46.76645,-122.19329,UW.KNGST,47.80272,-122.51469,,
4088,UW.WPW,46.698639,-121.537338,XD.MH03,46.268421,-122.594116,,
4089,CC.SUG,46.215549,-122.176262,XD.MD09,46.50288,-121.706711,2.295151451800232,2.7941562034739453
4090,UW.RER,46.81858,-121.8425,XD.MD09,46.50288,-121.706711,1.8223441434262948,2.1379711479090653
4091,UW.SP2,47.55629,-122.249229,YH.MF12,46.365799,-122.2202,,
4092,CC.PARA,46.786441,-121.742195,UW.SHW,46.19364,-122.23492,1.8413574432296047,2.0840980736405754
4093,CC.WOW,46.78003,-121.8851,UW.HSR,46.17428,-122.18065,,
4094,XD.MC08,46.553349,-121.963219,XD.MH09,46.297668,-121.801033,,
4095,UW.LO2,46.750599,-121.809601,XD.MJ02,46.138771,-122.701202,2.2870407132243686,2.517207848443843
4096,UW.GNW,47.56413,-122.82498,XD.MD09,46.50288,-121.706711,1.966735030549898,2.386387061574435
4097,UW.SOS,46.243858,-122.137871,XD.MG10,46.344719,-121.658089,,
4098,CC.OBSR,46.899719,-121.815331,YH.MF00,46.348202,-122.241699,,3.0492000000000004
4099,CC.STD,46.23749,-122.22421,XD.MH01,46.263901,-122.806267,,
4100,CC.TABR,46.80435,-121.84948,CC.TRON,46.9977,-122.1753,,
4101,UW.GLK,46.557499,-121.610733,UW.WPW,46.698639,-121.537338,,
4102,TA.E05A,46.560501,-121.760803,UW.ELK,46.30597,-122.34167,,
4103,CC.JRO,46.27527,-122.21826,CC.PR05,46.841723,-121.948863,,
4104,UW.GNW,47.56413,-122.82498,XU.N085,47.068699,-122.383598,,
4105,CC.STYX,46.963747,-122.080535,UW.ELK,46.30597,-122.34167,,
4106,CC.ARAT,46.789,-121.853,UW.FL2,46.19622,-122.351486,2.293165910290237,2.401798835705045
4107,UW.LTY,47.25451,-120.66636,XD.MI09,46.22937,-121.834473,,
4108,UW.COWS,47.6656,-121.93075,UW.LACKA,46.85162,-122.48621,,
4109,UW.RATT,47.42546,-121.80254,UW.TBM,47.16985,-120.59918,1.5670742172160794,1.7408386050851412
4110,CC.MILD,46.8081,-121.77568,UW.SP2,47.55629,-122.249229,,
4111,CC.CARB,46.98832,-122.00541,CC.FLAT,46.18951,-122.35646,,
4112,UW.ELK,46.30597,-122.34167,XD.MJ06,46.167049,-122.26062,,
4113,UW.WPW,46.698639,-121.537338,XU.E060,46.626499,-121.264503,,
4114,XD.MG08,46.34174,-121.928726,YH.MF00,46.348202,-122.241699,,
4115,CC.MILD,46.8081,-121.77568,UW.MOX,46.577004,-120.299609,3.266981033153431,3.285981280788177
4116,UW.STAR,46.850849,-121.792953,XD.ME08,46.461948,-121.865639,,
4117,UW.KOS,46.462799,-122.196022,XD.MH09,46.297668,-121.801033,3.08619204610951,
4118,UW.RCM,46.83557,-121.73318,XD.MC08,46.553349,-121.963219,2.7789845575959937,
4119,CC.STD,46.23749,-122.22421,XU.N085,47.068699,-122.383598,,
4120,UW.ASR,46.15259,-121.60164,XD.ME08,46.461948,-121.865639,2.8061252039891205,3.305485714285714
4121,UW.SOS,46.243858,-122.137871,XU.N120,47.216499,-121.481903,,
4122,XD.MH03,46.268421,-122.594116,XD.MK08,46.117378,-122.046066,2.80089724788677,
4123,CC.OBSR,46.899719,-121.815331,CC.TAVI,46.7957,-121.88423,,
4124,CC.TRON,46.9977,-122.1753,UW.RATT,47.42546,-121.80254,1.900047998268773,2.077779607843137
4125,CC.FLAT,46.18951,-122.35646,UW.CINE,46.5566,-122.5673,2.1978420591456738,2.417363758389262
4126,CC.WOW,46.78003,-121.8851,UW.GNW,47.56413,-122.82498,,
4127,UW.RATT,47.42546,-121.80254,XD.ME06,46.463291,-122.196968,2.7474181818181815,
4128,CC.PR03,46.903433,-122.032691,UW.TDL,46.35067,-122.21704,,
4129,UW.MANO,46.951105,-120.724695,UW.MORSE,47.68901,-122.51448,2.1239619410745236,2.495078604130634
4130,CC.JRO,46.27527,-122.21826,XD.MI04,46.195938,-122.410149,,
4131,CC.GNOB,46.79414,-121.91438,UW.RCM,46.83557,-121.73318,,
4132,XD.MJ01,46.193741,-122.811256,XD.MK12,46.113701,-121.363876,,
4133,UW.STOR,47.188099,-121.9888,XD.ME08,46.461948,-121.865639,,
4134,TA.D06A,47.193501,-120.844498,XU.S070,46.980499,-122.243896,1.8429746602093422,2.0261228415513544
4135,TA.E06A,46.543301,-120.979103,XU.S090,46.989601,-121.5355,3.092567345243041,3.065776091133681
4136,CC.HOA,46.24178,-122.19183,UW.CDF,46.11712,-122.04625,,
4137,UW.HSR,46.17428,-122.18065,XD.MK08,46.117378,-122.046066,,
4138,XD.MI07,46.24823,-122.07328,XD.MK12,46.113701,-121.363876,,
4139,CC.PR04,46.929773,-121.988592,UW.CDF,46.11712,-122.04625,1.9095237433862433,2.1572932074408118
4140,TA.E04A,46.593399,-122.720398,XU.N080,47.164501,-122.551697,2.050205861912676,2.235536783637874
4141,UW.GMW,47.5488,-122.78546,XD.MF09,46.389938,-121.861,,
4142,CC.PANH,46.859032,-121.642592,XD.ME02,46.439159,-122.707336,1.86022660244535,
4143,TA.D05A,47.188099,-121.9888,UW.TRW,46.292068,-120.543121,,
4144,CC.JRO,46.27527,-122.21826,UW.FMW,46.941914,-121.671465,,
4145,CC.UNFR,46.27251,-122.291983,UW.TBLMT,47.1731,-120.59827,2.9132045901639345,
4146,UW.BDGR,46.85763,-120.29764,UW.HSR,46.17428,-122.18065,2.184778390655419,2.632906167400881
4147,CC.MAR,46.28532,-122.29667,UW.TBLMT,47.1731,-120.59827,,
4148,CC.PR04,46.929773,-121.988592,UW.LCW2,46.66293,-122.6973,,
4149,XD.ME03,46.452068,-122.576469,XD.MF05,46.390369,-122.386757,,
4150,CC.OPCH,46.731288,-121.5713,UW.TOLE,46.452694,-122.845399,1.921542895972325,2.037072278638874
4151,UW.GNW,47.56413,-122.82498,XD.MH01,46.263901,-122.806267,,
4152,XD.MB05,46.620869,-122.281021,XD.ME08,46.461948,-121.865639,,
4153,XD.ME06,46.463291,-122.196968,XD.MF07,46.425629,-122.002274,,
4154,UW.JUN,46.14706,-122.152428,XU.E070,46.509201,-122.453903,,
4155,UW.NAC,46.733009,-120.824852,XD.MD05,46.523159,-122.278168,,
4156,UW.GSM,47.20388,-121.796043,UW.RATT,47.42546,-121.80254,,
4157,CC.SIFT,46.86683,-121.95329,UW.KNGST,47.80272,-122.51469,,
4158,CC.PR01,46.910103,-122.037586,CC.WOW,46.78003,-121.8851,,
4159,XU.N085,47.068699,-122.383598,XU.N090,47.185799,-122.195297,,
4160,UW.LOKMT,47.14963,-120.7894,UW.MAPLE,47.29191,-122.67061,2.37428,2.573578193794418
4161,UW.FMW,46.941914,-121.671465,XD.MD05,46.523159,-122.278168,,
4162,CC.PANH,46.859032,-121.642592,CC.VALT,46.214218,-122.189247,2.9568889515219845,2.9120164089775558
4163,UW.LCW,46.67049,-122.702011,XD.ME06,46.463291,-122.196968,1.8641836474648261,2.1046592070728
4164,CC.SEP,46.19978,-122.190857,CC.STYX,46.963747,-122.080535,,
4165,XD.ME08,46.461948,-121.865639,XD.MJ03,46.1591,-122.564957,2.024108842652796,2.2535864930345246
4166,CC.MILD,46.8081,-121.77568,UW.TOLT,47.6947,-121.6895,1.6830357915437562,
4167,CC.MILD,46.8081,-121.77568,UW.GNW,47.56413,-122.82498,2.352283190883191,2.730651386623165
4168,UW.FL2,46.19622,-122.351486,UW.TDL,46.35067,-122.21704,,
4169,UW.LOKMT,47.14963,-120.7894,UW.RATT,47.42546,-121.80254,2.037998188405797,2.2323523607427056
4170,XU.BD11,47.305199,-121.965698,XU.E070,46.509201,-122.453903,2.1483485338345862,2.5969843646669815
4171,XD.MI08,46.253849,-121.97448,YH.MF42,46.326698,-122.238403,2.1829222760290556,
4172,XD.ME02,46.439159,-122.707336,XD.MJ07,46.17878,-122.055779,2.6047595187842973,
4173,XD.MG06,46.35014,-122.217453,XD.MK08,46.117378,-122.046066,,
4174,CC.FLAT,46.18951,-122.35646,UW.WATCH,46.5707,-121.98712,3.438390384615385,3.6041025423728814
4175,CC.STYX,46.963747,-122.080535,UW.TOLE,46.452694,-122.845399,2.454276380535812,
4176,TA.D04E,47.1786,-122.7715,XD.MF09,46.389938,-121.861,,
4177,UW.COWS,47.6656,-121.93075,UW.FL2,46.19622,-122.351486,,
4178,UW.RVW,46.14975,-122.742996,XD.MC08,46.553349,-121.963219,,
4179,XD.ME04,46.450611,-122.351936,XD.MK12,46.113701,-121.363876,2.784857648470306,
4180,XD.MG08,46.34174,-121.928726,XD.MK07,46.152699,-122.116768,,
4181,CC.PR02,46.918303,-122.048695,CC.TRON,46.9977,-122.1753,,
4182,CC.TABR,46.80435,-121.84948,UW.COYL,47.69711,-122.78816,1.5517475587703435,1.6746529234478602
4183,CC.PANH,46.859032,-121.642592,XD.MI09,46.22937,-121.834473,2.321892239028019,2.4053164570230607
4184,CC.PANH,46.859032,-121.642592,YH.MF42,46.326698,-122.238403,2.181303112033195,
4185,UW.GHW,47.041489,-122.273727,XU.N090,47.185799,-122.195297,,
4186,UW.TWW,47.13801,-120.86952,XU.N090,47.185799,-122.195297,2.2681134843581447,
4187,UW.ELK,46.30597,-122.34167,XD.MB07,46.623779,-122.042389,,
4188,CC.OPCH,46.731288,-121.5713,CC.VOIT,46.96636,-121.98328,,
4189,XD.MH04,46.279461,-122.427071,XD.MH09,46.297668,-121.801033,1.6492698358151967,1.843988788533281
4190,UW.LACKA,46.85162,-122.48621,UW.LON,46.750599,-121.809601,2.485186569148936,
4191,UW.KNGST,47.80272,-122.51469,UW.TOLT,47.6947,-121.6895,1.715365191188695,1.7935414809633257
4192,UW.SP2,47.55629,-122.249229,XU.S065,46.866798,-122.3806,,
4193,CC.PR02,46.918303,-122.048695,UW.LO2,46.750599,-121.809601,2.3361644279446505,
4194,CC.PARA,46.786441,-121.742195,CC.REM,46.2002,-122.1855,,
4195,CC.HOA,46.24178,-122.19183,UW.ETW,47.60451,-120.33265,2.7764088672475653,
4196,XU.E050,46.768902,-122.091599,XU.N085,47.068699,-122.383598,,
4197,XD.MD09,46.50288,-121.706711,XD.MJ02,46.138771,-122.701202,2.078492947368421,2.5548483695652173
4198,XD.MB07,46.623779,-122.042389,XD.MH04,46.279461,-122.427071,2.096804355928255,2.2984341853536145
4199,CC.CARB,46.98832,-122.00541,CC.UNFR,46.27251,-122.291983,,2.870145106382979
4200,XD.MG05,46.305882,-122.341927,XD.MJ06,46.167049,-122.26062,,
4201,UW.MOX,46.577004,-120.299609,XD.MH09,46.297668,-121.801033,,
4202,CC.PR05,46.841723,-121.948863,UW.TOLT,47.6947,-121.6895,2.5704150943396225,2.7595658460161148
4203,CC.STD,46.23749,-122.22421,YH.MF85,46.3932,-122.280296,,
4204,CC.CRBN,46.988155,-121.961026,UW.COYL,47.69711,-122.78816,,2.9980331378299123
4205,XD.MD12,46.47694,-121.220673,XD.MG10,46.344719,-121.658089,,
4206,XD.MH09,46.297668,-121.801033,XD.MI08,46.253849,-121.97448,,
4207,UW.ASR2,46.139699,-121.597405,UW.PUPY,46.49542,-122.14613,1.9181403465346534,2.3276753612379975
4208,XD.MI08,46.253849,-121.97448,XD.MI10,46.21928,-121.67823,,
4209,UW.LOKMT,47.14963,-120.7894,UW.WATCH,46.5707,-121.98712,1.90307549540841,2.14568051242236
4210,UW.TOLT,47.6947,-121.6895,XD.KRES,47.758739,-122.29097,,
4211,CC.FLAT,46.18951,-122.35646,UW.MAPLE,47.29191,-122.67061,,
4212,UW.FMW,46.941914,-121.671465,UW.GRCC,47.31237,-122.180283,,
4213,CC.PR04,46.929773,-121.988592,UW.MORSE,47.68901,-122.51448,,
4214,CC.MILD,46.8081,-121.77568,UW.YA2,46.52652,-120.531181,2.1987501492537316,2.3544152577960964
4215,CC.PANH,46.859032,-121.642592,XD.MG06,46.35014,-122.217453,,
4216,CC.SEP,46.19978,-122.190857,YH.MF12,46.365799,-122.2202,,
4217,CC.SEP,46.19978,-122.190857,XD.MI08,46.253849,-121.97448,,
4218,UW.GLK,46.557499,-121.610733,XU.N120,47.216499,-121.481903,,
4219,TA.E04D,46.556599,-122.567299,UW.CDF,46.11712,-122.04625,,
4220,XD.MC08,46.553349,-121.963219,XD.MF05,46.390369,-122.386757,2.0404647191011236,2.484154525288376
4221,UW.TDL,46.35067,-122.21704,XD.MF07,46.425629,-122.002274,,
4222,UW.ASR,46.15259,-121.60164,YH.MF00,46.348202,-122.241699,3.1890531092436976,3.107178371501272
4223,UW.WPW,46.698639,-121.537338,XD.MD12,46.47694,-121.220673,,
4224,CC.FLAT,46.18951,-122.35646,UW.LCW2,46.66293,-122.6973,,
4225,CC.SUG,46.215549,-122.176262,UW.LO2,46.750599,-121.809601,,2.600217136659436
4226,CC.COPP,46.79798,-121.82875,UW.LOKMT,47.14963,-120.7894,1.8361143973214284,2.0945321766561515
4227,UW.GNW,47.56413,-122.82498,UW.LACKA,46.85162,-122.48621,2.698699870633894,2.803641690962099
4228,CC.SIFT,46.86683,-121.95329,UW.COWS,47.6656,-121.93075,,
4229,CC.PANH,46.859032,-121.642592,UW.TRW,46.292068,-120.543121,2.502866666666667,
4230,CC.PANH,46.859032,-121.642592,UW.JUN,46.14706,-122.152428,,
4231,UW.ELK,46.30597,-122.34167,XD.MH01,46.263901,-122.806267,2.527540877598152,
4232,UW.TBM,47.16985,-120.59918,XD.MD05,46.523159,-122.278168,,
4233,UW.GNW,47.56413,-122.82498,XU.BD11,47.305199,-121.965698,2.789233421250942,2.9991046568131203
4234,CC.PR04,46.929773,-121.988592,CC.TABR,46.80435,-121.84948,,
4235,UW.ASR,46.15259,-121.60164,XD.MK07,46.152699,-122.116768,,
4236,XD.MD09,46.50288,-121.706711,XD.MF09,46.389938,-121.861,,
4237,TA.E04D,46.556599,-122.567299,XD.MJ01,46.193741,-122.811256,2.3365433809924303,2.428036875
4238,XD.MC06,46.552021,-122.157204,XD.MJ01,46.193741,-122.811256,1.981661960985626,2.248283299899699
4239,XD.ME08,46.461948,-121.865639,XD.MH07,46.279812,-122.082024,1.862946023038947,2.119507743310443
4240,CC.VALT,46.214218,-122.189247,UW.CDF,46.11712,-122.04625,,
4241,CC.COPP,46.79798,-121.82875,UW.TBLMT,47.1731,-120.59827,1.584608016877637,1.688486214712549
4242,CC.NFT,46.27,-122.25611,UW.PUPY,46.49542,-122.14613,,
4243,CC.CARB,46.98832,-122.00541,CC.WOW,46.78003,-121.8851,,
4244,XD.ME02,46.439159,-122.707336,XD.MH03,46.268421,-122.594116,,
4245,CC.CRBN,46.988155,-121.961026,UW.STAR,46.850849,-121.792953,,
4246,TA.D05A,47.188099,-121.9888,XU.S100,46.980099,-121.108398,2.0699769420468557,2.207913345275414
4247,XD.MB05,46.620869,-122.281021,XD.MK07,46.152699,-122.116768,,
4248,CC.SUG,46.215549,-122.176262,YH.MF75,46.373798,-122.298798,,
4249,CC.VOIT,46.96636,-121.98328,UW.RATT,47.42546,-121.80254,,
4250,XD.MG07,46.352852,-122.031013,XD.MI05,46.231098,-122.292122,,
4251,UW.GHW,47.041489,-122.273727,UW.GLK,46.557499,-121.610733,,
4252,UW.GSM,47.20388,-121.796043,XD.MD05,46.523159,-122.278168,,
4253,CC.PR04,46.929773,-121.988592,UW.CINE,46.5566,-122.5673,2.674665258855586,
4254,XD.MH03,46.268421,-122.594116,XD.MK11,46.152538,-121.601936,,
4255,UW.GLK,46.557499,-121.610733,XD.MI05,46.231098,-122.292122,2.5626913333333334,2.836829932659932
4256,CC.KAVK,46.76041,-122.03856,UW.RER,46.81858,-121.8425,,
4257,CC.PR03,46.903433,-122.032691,UW.STOR,47.188099,-121.9888,2.9970560975609755,
4258,UW.LACKA,46.85162,-122.48621,UW.LTY,47.25451,-120.66636,,
4259,UW.FMW,46.941914,-121.671465,UW.RATT,47.42546,-121.80254,,
4260,UW.ALKI,47.5751,-122.4176,XD.ME08,46.461948,-121.865639,2.2516115942028985,2.3722703434490278
4261,UW.GNW,47.56413,-122.82498,YH.MF75,46.373798,-122.298798,,
4262,UW.GLK,46.557499,-121.610733,UW.TWW,47.13801,-120.86952,,
4263,UW.STD,46.23761,-122.223961,XD.MH04,46.279461,-122.427071,,
4264,CC.PANH,46.859032,-121.642592,UW.NAC,46.733009,-120.824852,3.0094146850229455,3.0738093718166386
4265,UW.SLF,47.76058,-120.52946,UW.WPEQ,46.613279,-121.404485,2.7192199446348537,3.0037334625823964
4266,UW.LCW,46.67049,-122.702011,XD.MK11,46.152538,-121.601936,2.319264833005894,
4267,CC.STD,46.23749,-122.22421,XD.MH03,46.268421,-122.594116,,
4268,UW.LOKMT,47.14963,-120.7894,UW.TKEY,47.1786,-122.7715,1.93994652014652,2.137823604140527
4269,UW.ELL,46.909512,-120.567513,XU.N120,47.216499,-121.481903,1.7337395634798647,1.9003488833333333
4270,CC.VALT,46.214218,-122.189247,YH.MF79,46.3941,-122.346001,,
4271,CC.SEP,46.19978,-122.190857,XD.MG06,46.35014,-122.217453,,
4272,CC.PR05,46.841723,-121.948863,UW.TOLE,46.452694,-122.845399,1.7806502595419846,
4273,CC.PANH,46.859032,-121.642592,YH.MF12,46.365799,-122.2202,,
4274,XU.E060,46.626499,-121.264503,XU.N070,47.0518,-122.715302,3.1583917979797977,3.223587891903304
4275,UW.TDL,46.35067,-122.21704,XD.MH09,46.297668,-121.801033,2.174639595959596,
4276,UW.HTW,47.80377,-121.76887,XD.MJ09,46.184181,-121.92144,2.65821985058698,2.79034125
4277,XD.MD12,46.47694,-121.220673,XD.MG08,46.34174,-121.928726,2.2025878861296184,2.4799372989150767
4278,UW.WPW,46.698639,-121.537338,XD.MH01,46.263901,-122.806267,1.72617462032253,
4279,XD.MH09,46.297668,-121.801033,XD.MI10,46.21928,-121.67823,,
4280,CC.KAVK,46.76041,-122.03856,CC.STYX,46.963747,-122.080535,,
4281,UW.TOLT,47.6947,-121.6895,XD.MD09,46.50288,-121.706711,,
4282,CC.STD,46.23749,-122.22421,TA.D06A,47.193501,-120.844498,,
4283,CC.MILD,46.8081,-121.77568,CC.PR05,46.841723,-121.948863,,
4284,CC.ARAT,46.789,-121.853,CC.STD,46.23749,-122.22421,,
4285,CC.VALT,46.214218,-122.189247,UW.ASR2,46.139699,-121.597405,,
4286,CC.ELBE,46.76645,-122.19329,UW.SLF,47.76058,-120.52946,2.75264293292914,
4287,CC.PR05,46.841723,-121.948863,CC.REM,46.2002,-122.1855,2.7716427970990605,3.029192165166755
4288,CC.PR01,46.910103,-122.037586,UW.NAC,46.733009,-120.824852,1.9580115241635687,2.1161917116742837
4289,CC.JRO,46.27527,-122.21826,CC.PARA,46.786441,-121.742195,,
4290,UW.ELW,47.494099,-121.872673,UW.ETW,47.60451,-120.33265,,
4291,CC.KAUT,46.730263,-121.857381,CC.USFR,46.215333,-122.232778,,
4292,UW.LTY,47.25451,-120.66636,UW.YELM,46.94016,-122.59081,,
4293,XU.N120,47.216499,-121.481903,XU.S100,46.980099,-121.108398,,
4294,CC.PR02,46.918303,-122.048695,UW.WATCH,46.5707,-121.98712,,2.4294344101123597
4295,UW.GNW,47.56413,-122.82498,XU.E060,46.626499,-121.264503,,
4296,UW.SOS,46.243858,-122.137871,XD.MI04,46.195938,-122.410149,1.964694495412844,
4297,UW.RER,46.81858,-121.8425,XU.E060,46.626499,-121.264503,,
4298,XU.N120,47.216499,-121.481903,YW.FACF,46.3316,-122.776199,2.4460356640075083,2.825557839920103
4299,CC.SEP,46.19978,-122.190857,XD.MI10,46.21928,-121.67823,2.4608275171982488,
4300,XD.ME02,46.439159,-122.707336,XD.MJ06,46.167049,-122.26062,,
4301,UW.LCW2,46.66293,-122.6973,UW.RVW2,46.152752,-122.74122,,
4302,UW.LACKA,46.85162,-122.48621,UW.RCM,46.83557,-121.73318,,
4303,XD.MC06,46.552021,-122.157204,XD.MH04,46.279461,-122.427071,,
4304,TA.E04D,46.556599,-122.567299,XD.MH04,46.279461,-122.427071,,
4305,XD.ME08,46.461948,-121.865639,XD.MJ02,46.138771,-122.701202,1.8818154994259473,2.0501768147999195
4306,UW.TRW,46.292068,-120.543121,UW.TWW,47.13801,-120.86952,2.820682935647144,
4307,UW.TRW,46.292068,-120.543121,UW.WPEQ,46.613279,-121.404485,,
4308,UW.CDF,46.11712,-122.04625,XD.ME08,46.461948,-121.865639,,
4309,CC.SWF2,46.178349,-122.216766,XD.MH09,46.297668,-121.801033,2.55464165085389,
4310,UW.MEW,47.20184,-122.6473,UW.YELM,46.94016,-122.59081,2.281186325802616,
4311,CC.VALT,46.214218,-122.189247,XD.MJ09,46.184181,-121.92144,,
4312,CC.PR05,46.841723,-121.948863,CC.VOIT,46.96636,-121.98328,,
4313,CC.LOO,46.22375,-122.18439,UW.RER,46.81858,-121.8425,2.290824274861879,
4314,TA.D05A,47.188099,-121.9888,UW.TWW,47.13801,-120.86952,,
4315,CC.STD,46.23749,-122.22421,CC.TRON,46.9977,-122.1753,,
4316,CC.CRBN,46.988155,-121.961026,UW.WATCH,46.5707,-121.98712,,
4317,CC.PR03,46.903433,-122.032691,UW.MEW,47.20184,-122.6473,,
4318,CC.PANH,46.859032,-121.642592,UW.RVC,46.94408,-121.97419,,
4319,UW.GRCC,47.31237,-122.180283,XU.E070,46.509201,-122.453903,2.9013687943262414,
4320,TA.D06A,47.193501,-120.844498,UW.ETW,47.60451,-120.33265,,
4321,CC.SWFL,46.18867,-122.20203,UW.ELK,46.30597,-122.34167,,
4322,UW.LO2,46.750599,-121.809601,YH.MF21,46.354801,-122.225197,,
4323,UW.JUN,46.14706,-122.152428,UW.MOX,46.577004,-120.299609,,
4324,CC.PANH,46.859032,-121.642592,XD.ME03,46.452068,-122.576469,1.9069887619047619,2.033449746764209
4325,CC.ELBE,46.76645,-122.19329,UW.FMW,46.941914,-121.671465,2.0678440052700924,2.374371405877681
4326,XD.MG05,46.305882,-122.341927,XD.MH03,46.268421,-122.594116,,
4327,CC.ARAT,46.789,-121.853,UW.RCS,46.870831,-121.732307,,
